Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,0,Travel_Rarely,896,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,13591.0,14674,3.0,Yes,18,3,0,16.0,3,3,1.0,0.0,0.0,0.0
21,1,Travel_Frequently,756,Sales,1,1,Technical Degree,1,Female,99,2,1,Sales Representative,2,Single,2174.0,9150,1.0,Yes,11,3,0,3.0,3,3,3.0,2.0,1.0,2.0
34,0,Travel_Frequently,560,Research & Development,1,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996.0,20284,5.0,No,14,3,2,10.0,2,3,4.0,3.0,1.0,3.0
36,0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,3,Male,81,4,1,Laboratory Technician,4,Married,3688.0,7122,4.0,No,18,4,2,4.0,2,3,1.0,0.0,0.0,0.0
34,0,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231.0,11314,6.0,No,18,4,1,6.0,3,3,4.0,3.0,1.0,2.0
26,1,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,Male,48,1,1,Laboratory Technician,3,Single,2293.0,10558,1.0,No,12,3,0,1.0,2,2,1.0,0.0,0.0,1.0
48,0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559.0,16620,5.0,No,11,3,0,7.0,4,2,1.0,0.0,0.0,0.0
53,0,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450.0,26250,1.0,No,11,3,2,5.0,3,3,4.0,2.0,1.0,3.0
39,0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120.0,3567,3.0,Yes,12,4,2,8.0,2,4,5.0,4.0,1.0,4.0
31,0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,Male,31,3,3,Sales Executive,4,Divorced,10793.0,8386,1.0,No,18,1,1,13.0,5,3,13.0,7.0,7.5,9.0
27,0,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071.0,20392,3.0,No,20,2,0,8.0,3,3,6.0,2.0,0.0,0.0
45,0,Travel_Rarely,930,Sales,9,3,Marketing,4,Male,74,3,3,Sales Executive,1,Divorced,10761.0,19239,4.0,Yes,12,3,1,18.0,2,3,5.0,4.0,0.0,2.0
32,0,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,2794.0,26062,1.0,No,20,3,0,5.0,3,1,5.0,1.0,0.0,3.0
56,0,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,4,Male,49,1,3,Manufacturing Director,4,Single,7260.0,21698,4.0,No,11,1,0,31.0,3,2,6.0,4.0,0.0,2.0
51,0,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132.0,13983,2.0,No,17,3,0,10.0,2,3,1.0,0.0,0.0,0.0
50,0,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,17490.875,6881,5.0,No,16,4,0,30.0,3,3,4.0,3.0,0.0,3.0
28,0,Travel_Rarely,950,Research & Development,3,3,Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655.0,8039,0.0,No,17,2,3,10.0,3,2,9.0,7.0,1.0,7.0
33,1,Travel_Frequently,827,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,4508.0,3129,1.0,No,22,2,0,14.0,4,3,13.0,7.0,3.0,8.0
29,1,Travel_Rarely,906,Research & Development,10,3,Life Sciences,4,Female,92,2,1,Research Scientist,1,Single,2404.0,11479,6.0,Yes,20,3,0,3.0,5,3,0.0,0.0,0.0,0.0
41,0,Travel_Rarely,549,Research & Development,7,2,Medical,4,Female,42,3,2,Manufacturing Director,3,Single,5003.0,23371,6.0,No,14,2,0,8.0,6,3,2.0,2.0,2.0,1.0
52,1,Travel_Rarely,723,Research & Development,8,4,Medical,3,Male,85,2,2,Research Scientist,2,Married,4941.0,17747,2.0,No,15,1,0,11.0,3,2,8.0,2.0,7.0,7.0
22,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853.0,4223,0.0,Yes,11,2,1,1.0,5,3,0.0,0.0,0.0,0.0
28,0,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196.0,12449,1.0,No,12,3,3,6.0,2,3,6.0,5.0,3.0,3.0
27,0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045.0,15174,0.0,No,13,4,0,5.0,0,3,4.0,2.0,1.0,1.0
47,0,Travel_Frequently,1309,Sales,4,1,Medical,2,Male,99,3,2,Sales Representative,3,Single,2976.0,25751,3.0,No,19,1,0,5.0,3,3,0.0,0.0,0.0,0.0
44,0,Non-Travel,489,Research & Development,23,3,Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042.0,25043,4.0,No,12,3,1,17.0,3,4,3.0,2.0,1.0,2.0
33,0,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756.0,4673,1.0,No,13,4,1,8.0,5,3,8.0,7.0,1.0,6.0
35,0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274.0,19588,2.0,No,18,2,1,15.0,2,4,7.0,7.0,6.0,4.0
45,0,Travel_Rarely,193,Research & Development,6,4,Other,4,Male,52,3,3,Research Director,1,Married,13245.0,15067,4.0,Yes,14,2,0,17.0,3,4,0.0,0.0,0.0,0.0
35,0,Travel_Rarely,583,Research & Development,25,4,Medical,3,Female,57,3,3,Healthcare Representative,3,Divorced,10388.0,6975,1.0,Yes,11,3,1,16.0,3,2,16.0,10.0,7.5,1.0
34,0,Travel_Rarely,1354,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,11631.0,5615,2.0,No,12,4,0,14.0,6,3,11.0,10.0,5.0,8.0
24,0,Travel_Rarely,1476,Sales,4,1,Medical,4,Female,42,3,2,Sales Executive,3,Married,4162.0,15211,1.0,Yes,12,3,2,5.0,3,3,5.0,4.0,0.0,3.0
26,1,Travel_Rarely,950,Sales,4,4,Marketing,4,Male,48,2,2,Sales Executive,4,Single,5828.0,8450,1.0,Yes,12,2,0,8.0,0,3,8.0,7.0,7.0,4.0
32,0,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078.0,20497,0.0,Yes,13,1,3,4.0,3,2,3.0,2.0,1.0,2.0
43,0,Travel_Rarely,1273,Research & Development,2,2,Medical,4,Female,72,4,1,Research Scientist,3,Divorced,2645.0,21923,1.0,No,12,4,2,6.0,3,2,5.0,3.0,1.0,4.0
34,0,Travel_Rarely,1346,Research & Development,19,2,Medical,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661.0,8758,0.0,No,11,3,1,3.0,2,3,2.0,2.0,1.0,2.0
37,0,Travel_Rarely,124,Research & Development,3,3,Other,4,Female,35,3,2,Healthcare Representative,2,Single,4107.0,13848,3.0,No,15,1,0,8.0,3,2,4.0,3.0,0.0,1.0
32,0,Travel_Rarely,859,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162.0,19124,1.0,No,12,3,1,14.0,3,3,14.0,13.0,6.0,8.0
31,0,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,Male,62,2,2,Human Resources,1,Married,6410.0,17822,3.0,No,12,4,0,9.0,1,3,2.0,2.0,1.0,0.0
25,0,Non-Travel,675,Research & Development,5,2,Life Sciences,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000.0,18384,1.0,No,12,4,2,6.0,2,3,6.0,3.0,1.0,5.0
30,0,Travel_Rarely,1334,Sales,4,2,Medical,3,Female,63,2,2,Sales Executive,2,Divorced,5209.0,19760,1.0,Yes,12,2,3,11.0,4,2,11.0,8.0,2.0,7.0
28,1,Travel_Frequently,1009,Research & Development,1,3,Medical,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596.0,7160,1.0,No,15,1,2,1.0,2,3,1.0,0.0,0.0,0.0
35,0,Travel_Rarely,672,Research & Development,25,3,Technical Degree,4,Male,78,2,3,Manufacturing Director,2,Married,10903.0,9129,3.0,No,16,1,0,16.0,2,3,13.0,10.0,4.0,8.0
33,0,Travel_Rarely,654,Research & Development,5,3,Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119.0,21214,4.0,No,15,3,1,9.0,2,3,3.0,2.0,1.0,2.0
30,0,Travel_Rarely,570,Sales,5,3,Marketing,4,Female,30,2,2,Sales Executive,3,Divorced,6118.0,5431,1.0,No,13,3,3,10.0,2,3,10.0,9.0,1.0,2.0
24,0,Non-Travel,1092,Research & Development,9,3,Life Sciences,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694.0,26551,1.0,No,11,3,3,1.0,4,3,1.0,0.0,0.0,0.0
45,0,Non-Travel,805,Research & Development,4,2,Life Sciences,3,Male,57,3,2,Laboratory Technician,2,Married,4447.0,23163,1.0,No,12,2,0,9.0,5,2,9.0,7.0,0.0,8.0
25,0,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639.0,24835,2.0,No,18,4,0,6.0,3,3,2.0,2.0,2.0,2.0
35,0,Travel_Rarely,1214,Research & Development,1,3,Medical,2,Male,30,2,1,Research Scientist,3,Single,2859.0,26278,1.0,No,18,1,0,6.0,3,3,6.0,4.0,0.0,4.0
48,0,Travel_Rarely,1469,Research & Development,20,4,Medical,4,Male,51,3,1,Research Scientist,3,Married,2259.0,5543,4.0,No,17,1,2,13.0,2,2,0.0,0.0,0.0,0.0
53,0,Travel_Rarely,1282,Research & Development,5,3,Other,3,Female,58,3,5,Manager,3,Divorced,17490.875,10735,4.0,No,11,4,1,26.0,3,2,14.0,13.0,4.0,8.0
31,0,Travel_Rarely,154,Sales,7,4,Life Sciences,2,Male,41,2,1,Sales Representative,3,Married,2329.0,11737,3.0,No,15,2,0,13.0,2,4,7.0,7.0,5.0,2.0
58,0,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372.0,26076,1.0,No,12,4,2,2.0,3,3,2.0,2.0,2.0,2.0
31,1,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785.0,11882,7.0,No,14,3,0,3.0,3,4,1.0,0.0,0.0,0.0
39,0,Travel_Rarely,903,Sales,2,5,Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,7880.0,2560,0.0,No,18,4,0,9.0,3,3,8.0,7.0,0.0,7.0
51,0,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,2,Male,81,2,3,Research Director,2,Married,12490.0,15736,5.0,No,16,4,2,16.0,5,1,10.0,9.0,4.0,7.0
41,0,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103.0,4297,0.0,No,17,4,1,10.0,2,3,9.0,3.0,1.0,7.0
29,0,Travel_Frequently,490,Research & Development,10,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291.0,17940,0.0,No,14,4,2,8.0,2,2,7.0,5.0,1.0,1.0
58,1,Travel_Frequently,781,Research & Development,2,1,Life Sciences,4,Male,57,2,1,Laboratory Technician,4,Divorced,2380.0,13384,8.5,Yes,14,4,1,3.0,3,2,1.0,0.0,0.0,0.0
49,0,Travel_Frequently,279,Research & Development,8,1,Life Sciences,3,Male,61,2,2,Research Scientist,2,Married,5130.0,24907,1.0,No,23,4,1,10.0,3,3,10.0,7.0,1.0,7.0
51,0,Travel_Rarely,833,Research & Development,1,3,Life Sciences,3,Male,96,3,1,Research Scientist,4,Married,2723.0,23231,1.0,No,11,2,0,1.0,0,2,1.0,0.0,0.0,0.0
24,0,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127.0,9100,1.0,No,21,4,1,1.0,2,3,1.0,0.0,0.0,0.0
39,1,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904.0,22154,0.0,No,13,1,0,6.0,2,3,5.0,2.0,0.0,3.0
52,0,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,3,Female,89,2,1,Laboratory Technician,4,Single,3212.0,3300,7.0,No,15,2,0,6.0,3,2,2.0,2.0,2.0,2.0
35,0,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,6646.0,19368,1.0,No,13,2,0,17.0,3,3,17.0,11.0,7.5,8.0
45,1,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,17490.875,2493,2.0,Yes,16,1,0,26.0,2,3,18.0,10.0,1.0,11.0
30,0,Travel_Rarely,153,Research & Development,8,2,Life Sciences,2,Female,73,4,3,Research Director,1,Married,11416.0,17802,0.0,Yes,12,3,3,9.0,4,2,8.0,7.0,1.0,7.0
26,1,Non-Travel,265,Sales,29,2,Medical,2,Male,79,1,2,Sales Executive,1,Single,4969.0,21813,8.0,No,18,4,0,7.0,6,3,2.0,2.0,2.0,2.0
34,0,Travel_Rarely,629,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,2311.0,5711,2.0,No,15,4,0,9.0,3,3,3.0,2.0,1.0,2.0
51,0,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838.0,4257,0.0,No,14,2,0,8.0,6,2,7.0,0.0,7.0,7.0
38,0,Travel_Rarely,322,Sales,7,2,Medical,1,Female,44,4,2,Sales Executive,1,Divorced,5605.0,19191,1.0,Yes,24,3,1,8.0,3,3,8.0,0.0,7.0,7.0
44,0,Travel_Rarely,661,Research & Development,9,2,Life Sciences,2,Male,61,3,1,Research Scientist,1,Married,2559.0,7508,1.0,Yes,13,4,0,8.0,0,3,8.0,7.0,7.0,1.0
42,0,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,Female,92,3,2,Research Scientist,3,Divorced,4556.0,12932,2.0,No,11,2,1,19.0,3,3,5.0,4.0,0.0,2.0
38,0,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625.0,19383,0.0,No,13,3,0,10.0,4,2,9.0,7.0,1.0,8.0
40,1,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094.0,17235,2.0,Yes,12,3,0,9.0,2,3,5.0,4.0,1.0,0.0
34,0,Travel_Rarely,1153,Research & Development,1,2,Medical,1,Male,94,3,2,Manufacturing Director,2,Married,4325.0,17736,1.0,No,15,3,0,5.0,2,3,5.0,2.0,1.0,3.0
29,1,Travel_Rarely,896,Research & Development,18,1,Medical,3,Male,86,2,1,Research Scientist,4,Single,2389.0,14961,1.0,Yes,13,3,0,4.0,3,2,4.0,3.0,0.0,1.0
27,0,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,2517.0,3208,1.0,No,11,2,3,5.0,2,3,5.0,3.0,0.0,3.0
54,0,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,Female,60,3,3,Research Director,3,Married,13549.0,24001,8.5,No,12,1,1,16.0,5,1,4.0,3.0,0.0,3.0
48,0,Non-Travel,1262,Research & Development,1,4,Medical,1,Male,35,4,4,Manager,4,Single,16885.0,16154,2.0,No,22,3,0,27.0,3,2,5.0,4.0,2.0,1.0
44,0,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,4,Male,49,3,1,Research Scientist,2,Single,3420.0,21158,1.0,No,13,3,0,6.0,3,2,5.0,2.0,1.0,3.0
53,0,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,8381.0,7507,7.0,No,20,4,0,18.0,2,4,14.0,7.0,7.5,10.0
28,1,Non-Travel,1366,Research & Development,24,2,Technical Degree,2,Male,72,2,3,Healthcare Representative,1,Single,8722.0,12355,1.0,No,12,1,0,10.0,2,2,10.0,7.0,1.0,9.0
38,0,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861.0,15397,4.0,Yes,14,4,0,10.0,4,4,1.0,0.0,0.0,0.0
28,1,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,3,Female,79,3,1,Laboratory Technician,4,Married,2515.0,22955,1.0,Yes,11,4,0,1.0,4,2,1.0,1.0,0.0,0.0
40,0,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544.0,8532,8.5,No,16,2,1,6.0,0,3,4.0,2.0,0.0,0.0
19,1,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,2325.0,20989,0.0,No,21,1,0,1.0,5,4,0.0,0.0,0.0,0.0
